"","Other_Veg","Grass","Shrub","Tree","site_unique","vegetation_type","site_location_name"
"596","0",59.8019801980198,3.16831683168317,12.4752475247525,"SAARIV0006-58053","Grass","SAARIV0006"
"597","0",23.1683168316832,34.3564356435644,13.960396039604,"SAARIV0006-59035","Shrub","SAARIV0006"
"598","0",0,57.7227722772277,14.5544554455446,"SAARIV0007-57096","Shrub","SAARIV0007"
"599","0",0,67.3267326732673,14.8514851485149,"SAARIV0007-58054","Shrub","SAARIV0007"
"600","0",0.594059405940594,32.2772277227723,13.7623762376238,"SAARIV0008-57097","Shrub","SAARIV0008"
"601","0",0,37.3267326732673,14.5544554455446,"SAARIV0008-58056","Shrub","SAARIV0008"
"602","0",0.891089108910891,21.8811881188119,11.2871287128713,"SAARIV0009-57089","Shrub","SAARIV0009"
"603","0",0.693069306930693,23.4653465346535,14.2574257425743,"SAARIV0009-58055","Shrub","SAARIV0009"
"604","0",6.73267326732673,2.37623762376238,38.4158415841584,"SAARIV0010-59037","Grass","SAARIV0010"
"605","0.099009900990099",10.990099009901,12.7722772277228,0,"SAASTP0001-53719","Shrub","SAASTP0001"
"606","0.396432111000991",22.001982160555,6.8384539147671,0.297324083250743,"SAASTP0002-53720","Shrub","SAASTP0002"
"607","0",8.11881188118812,8.41584158415842,0,"SAASTP0003-53721","Shrub","SAASTP0003"
"608","0",19.8216055500496,6.54112983151635,0.0991080277502478,"SAASTP0004-53722","Shrub","SAASTP0004"
"609","0.297029702970297",24.4554455445545,12.6732673267327,0.198019801980198,"SAASTP0005-53723","Grass","SAASTP0005"
"610","0",53.4653465346535,9.9009900990099,0,"SAASTP0006-57066","Shrub","SAASTP0006"
"611","0.893743793445879",12.6117179741807,16.583912611718,0,"SAASTP0007-53724","Shrub","SAASTP0007"
"612","0",5.14851485148515,6.83168316831683,0,"SAASTP0008-53725","Shrub","SAASTP0008"
"613","0.198019801980198",6.43564356435644,43.960396039604,0,"SAASTP0009-53726","Grass","SAASTP0009"
"614","0",3.86521308225966,8.42418235877106,0,"SAASTP0010-53727","Shrub","SAASTP0010"
"615","0",9.31615460852329,1.18929633300297,0,"SAASTP0011-53728","Grass","SAASTP0011"
"616","0",14.7524752475248,5.74257425742574,0,"SAASTP0012-53729","Shrub","SAASTP0012"
"617","0",12.8712871287129,6.23762376237624,0,"SAASTP0013-53730","Shrub","SAASTP0013"
"618","0",1.98019801980198,2.97029702970297,0,"SAASTP0014-57067","Shrub","SAASTP0014"
"619","0",4.55445544554455,4.45544554455445,0,"SAASTP0015-53715","Grass","SAASTP0015"
"620","0",7.82178217821782,36.9306930693069,0,"SAASTP0016-53716","Grass","SAASTP0016"
"621","0",10.5940594059406,38.4158415841584,0,"SAASTP0017-53717","Shrub","SAASTP0017"
"622","0",12.5742574257426,8.51485148514852,0,"SAASTP0018-53718","Shrub","SAASTP0018"
"623","0",7.32673267326733,9.8019801980198,0,"SAASTP0019-53731","Shrub","SAASTP0019"
"624","0",9.00990099009901,5.44554455445545,0,"SAASTP0020-53732","Grass","SAASTP0020"
"625","0",3.36633663366337,5.34653465346535,0,"SAASTP0021-53733","Shrub","SAASTP0021"
"626","0",12.1782178217822,18.4158415841584,0,"SAASTP0022-53735","Shrub","SAASTP0022"
"627","0.297029702970297",12.0792079207921,14.9504950495049,0,"SAASTP0023-53736","Shrub","SAASTP0023"
"628","0.198019801980198",0.297029702970297,5.64356435643564,0,"SAASTP0024-53737","Shrub","SAASTP0024"
"629","0",1.48514851485149,3.16831683168317,0,"SAASTP0025-53734","Shrub","SAASTP0025"
"630","0",1.08910891089109,4.35643564356436,0,"SAASTP0026-53738","Shrub","SAASTP0026"
"631","0",1.98216055500496,4.06342913776016,0,"SAASTP0027-53739","Shrub","SAASTP0027"
"632","0",1.10887096774194,1.20967741935484,0,"SAASTP0028-53740","Shrub","SAASTP0028"
"633","0",1.68316831683168,8.81188118811881,0,"SAASTP0029-53741","Shrub","SAASTP0029"
"634","0",11.8811881188119,4.65346534653465,0.198019801980198,"SAASTP0030-56935","Shrub","SAASTP0030"
"635","0",11.6831683168317,3.16831683168317,0,"SAASTP0031-56938","Shrub","SAASTP0031"
"636","0",16.3366336633663,3.86138613861386,0,"SAASTP0032-56939","Shrub","SAASTP0032"
"637","0",1.48514851485149,5.64356435643564,0,"SAASTP0033-58724","Shrub","SAASTP0033"
"638","0",1.08910891089109,20.5940594059406,0,"SAASTP0034-58751","Shrub","SAASTP0034"
"639","0",20.7920792079208,2.27722772277228,29.7029702970297,"SASMDD0001-53710","Tree","SASMDD0001"
"640","0",5.04950495049505,18.6138613861386,0.099009900990099,"SASMDD0001-58760","Grass","SASMDD0001"
"641","0",2.38331678252234,7.34856007944389,33.2671300893744,"SASMDD0002-53711","Shrub","SASMDD0002"
"642","0",14.6534653465347,6.93069306930693,8.41584158415842,"SASMDD0003-57009","Tree","SASMDD0003"
"643","0",11.2871287128713,15.3465346534653,0,"SASMDD0004-56997","Shrub","SASMDD0004"
"644","0",4.15841584158416,14.8514851485149,0,"SASMDD0004-57013","Grass","SASMDD0004"
"645","0",27.3267326732673,18.6138613861386,0,"SASMDD0005-53712","Grass","SASMDD0005"
"646","0",12.2772277227723,8.01980198019802,0,"SASMDD0005-57006","Shrub","SASMDD0005"
"647","0",8.58085808580858,18.9218921892189,9.46094609460946,"SASMDD0006-53713","Tree","SASMDD0006"
"648","0",3.46534653465347,10,10.1980198019802,"SASMDD0006-57007","Grass","SASMDD0006"
"649","0",2.77227722772277,15.1485148514851,12.5742574257426,"SASMDD0006-58759","Grass","SASMDD0006"
"650","0",0.99009900990099,4.35643564356436,35.2475247524752,"SASMDD0008-57638","Shrub","SASMDD0008"
"651","0",0.11001100110011,2.53025302530253,30.8030803080308,"SASMDD0008-58757","Tree","SASMDD0008"
"652","0",5.94059405940594,18.9108910891089,2.17821782178218,"SASMDD0009-57008","Grass","SASMDD0009"
"653","0",15.2475247524752,15.7425742574257,0,"SASMDD0011-56998","Shrub","SASMDD0011"
"654","0",7.92079207920792,17.7227722772277,0,"SASMDD0011-57068","Grass","SASMDD0011"
"655","0",1.88118811881188,3.26732673267327,29.7029702970297,"SASMDD0012-56974","Shrub","SASMDD0012"
"656","0",15.8415841584158,4.45544554455445,5.74257425742574,"SASMDD0013-56979","Tree","SASMDD0013"
"657","0",0.891089108910891,16.7326732673267,2.17821782178218,"SASMDD0014-56980","Tree","SASMDD0014"
"658","0",3.06930693069307,4.55445544554455,28.5148514851485,"SASMDD0016-57000","Shrub","SASMDD0016"
"659","0",15.4455445544554,1.18811881188119,24.950495049505,"SASMDD0017-56999","Tree","SASMDD0017"
"660","0",17.5247524752475,2.27722772277228,26.5346534653465,"SASMDD0017-58021","Tree","SASMDD0017"
"661","0",5.54455445544555,14.9504950495049,5.44554455445545,"SASMDD0018-57010","Grass","SASMDD0018"
"662","0",2.07920792079208,14.0594059405941,0,"SASRIV0001-57603","Grass","SASRIV0001"
"663","0",0.396039603960396,17.5247524752475,0,"SASRIV0001-58758","Shrub","SASRIV0001"
"664","0",5.84158415841584,9.30693069306931,0,"SASRIV0002-57604","Shrub","SASRIV0002"
"665","0",6.93069306930693,13.7623762376238,25.1485148514851,"SATEYB0001-56940","Grass","SATEYB0001"
"666","0",32.8712871287129,16.3366336633663,19.8019801980198,"SATEYB0001-58665","Grass","SATEYB0001"
"667","0",6.83168316831683,13.8613861386139,18.4158415841584,"SATEYB0002-56991","Grass","SATEYB0002"
"668","0",7.02970297029703,17.1287128712871,26.039603960396,"SATEYB0002-58662","Grass","SATEYB0002"
"669","0",1.98019801980198,10.2970297029703,32.970297029703,"SATFLB0001-53698","Tree","SATFLB0001"
"670","0.099009900990099",11.980198019802,14.3564356435644,31.3861386138614,"SATFLB0001-58672","Tree","SATFLB0001"
"671","0.594059405940594",2.17821782178218,40.990099009901,28.1188118811881,"SATFLB0002-53703","Shrub","SATFLB0002"
"672","0.297029702970297",3.86138613861386,54.6534653465347,23.5643564356436,"SATFLB0002-58675","Shrub","SATFLB0002"
"673","0",9.6039603960396,11.1881188118812,58.7128712871287,"SATFLB0003-53704","Grass","SATFLB0003"
"674","0.594059405940594",17.6237623762376,16.039603960396,48.4158415841584,"SATFLB0003-58674","Tree","SATFLB0003"
"675","0",4.55445544554455,9.8019801980198,15.4455445544554,"SATFLB0004-53705","Shrub","SATFLB0004"
"676","0.099009900990099",5.64356435643564,15.4455445544554,17.029702970297,"SATFLB0004-58658","Grass","SATFLB0004"
"677","0",10.0990099009901,28.019801980198,11.6831683168317,"SATFLB0005-53706","Shrub","SATFLB0005"
"678","0.198019801980198",9.8019801980198,30.8910891089109,13.0693069306931,"SATFLB0005-58656","Grass","SATFLB0005"
"679","0",4.65346534653465,25.2475247524752,12.3762376237624,"SATFLB0006-53708","Grass","SATFLB0006"
"680","0",2.47524752475248,33.960396039604,5.54455445544555,"SATFLB0006-58655","Tree","SATFLB0006"
"681","0",0.297029702970297,28.019801980198,8.11881188118812,"SATFLB0007-53709","Tree","SATFLB0007"
"682","0",1.78217821782178,30.6930693069307,10.7920792079208,"SATFLB0007-58657","Shrub","SATFLB0007"
"683","0.199004975124378",30.7462686567164,32.636815920398,0,"SATFLB0008-53752","Shrub","SATFLB0008"
"684","0.396039603960396",29.8019801980198,27.5247524752475,8.71287128712871,"SATFLB0008-58670","Tree","SATFLB0008"
"685","0.99009900990099",5.64356435643564,43.0693069306931,23.6633663366337,"SATFLB0009-53753","Grass","SATFLB0009"
"686","1.68316831683168",5.74257425742574,41.1881188118812,34.0594059405941,"SATFLB0009-58659","Grass","SATFLB0009"
"687","0",1.28712871287129,15.049504950495,42.8712871287129,"SATFLB0010-53714","Tree","SATFLB0010"
"688","0",1.58415841584158,13.7623762376238,39.7029702970297,"SATFLB0010-58673","Tree","SATFLB0010"
"689","0.693069306930693",2.57425742574257,24.7524752475248,33.960396039604,"SATFLB0011-53754","Tree","SATFLB0011"
"690","0.792079207920792",5.14851485148515,25.3465346534653,44.8514851485149,"SATFLB0011-58671","Grass","SATFLB0011"
"691","0.297029702970297",3.06930693069307,48.8118811881188,6.83168316831683,"SATFLB0012-53699","Tree","SATFLB0012"
"692","1.28712871287129",4.55445544554455,52.4752475247525,11.2871287128713,"SATFLB0012-58677","Shrub","SATFLB0012"
"693","0",7.02970297029703,9.9009900990099,53.3663366336634,"SATFLB0013-53701","Shrub","SATFLB0013"
"694","2.67326732673267",16.4356435643564,19.7029702970297,40.2970297029703,"SATFLB0013-58664","Tree","SATFLB0013"
"695","0.198019801980198",3.26732673267327,28.1188118811881,21.6831683168317,"SATFLB0014-53702","Grass","SATFLB0014"
"696","0.792079207920792",5.04950495049505,25.1485148514851,31.5841584158416,"SATFLB0014-58667","Grass","SATFLB0014"
"697","0",3.76237623762376,9.20792079207921,71.4851485148515,"SATFLB0015-53707","Shrub","SATFLB0015"
"698","0.099009900990099",11.2871287128713,13.5643564356436,59.1089108910891,"SATFLB0015-58676","Tree","SATFLB0015"
"699","0",3.06930693069307,15.2475247524752,7.92079207920792,"SATFLB0016-53547","Tree","SATFLB0016"
"700","0",0.99009900990099,9.8019801980198,17.9207920792079,"SATFLB0016-58651","Shrub","SATFLB0016"
"701","0",7.02970297029703,23.0693069306931,1.78217821782178,"SATFLB0017-53548","Grass","SATFLB0017"
"702","0",2.07920792079208,8.21782178217822,18.5148514851485,"SATFLB0017-58644","Shrub","SATFLB0017"
"703","0",41.1881188118812,2.47524752475248,1.18811881188119,"SATFLB0018-53549","Grass","SATFLB0018"
"704","0",38.6138613861386,3.06930693069307,2.27722772277228,"SATFLB0018-58650","Grass","SATFLB0018"
"705","0",30.7920792079208,5.64356435643564,2.37623762376238,"SATFLB0019-53550","Shrub","SATFLB0019"
"706","0",27.7227722772277,4.05940594059406,2.77227722772277,"SATFLB0019-58645","Shrub","SATFLB0019"
"707","2.07920792079208",3.36633663366337,9.00990099009901,15.3465346534653,"SATFLB0020-53551","Shrub","SATFLB0020"
"708","2.42024202420242",2.42024202420242,8.25082508250825,20.7920792079208,"SATFLB0020-58648","Shrub","SATFLB0020"
"709","0.099009900990099",32.2772277227723,6.13861386138614,7.22772277227723,"SATFLB0021-53552","Tree","SATFLB0021"
"710","0",27.6237623762376,2.57425742574257,13.1683168316832,"SATFLB0021-58641","Grass","SATFLB0021"
"711","0",12.1782178217822,6.33663366336634,23.1683168316832,"SATFLB0022-53553","Shrub","SATFLB0022"
"712","0.099009900990099",5.24752475247525,4.45544554455445,21.3861386138614,"SATFLB0022-58649","Grass","SATFLB0022"
"713","0",6.43564356435644,8.41584158415842,0.099009900990099,"SATFLB0023-53554","Shrub","SATFLB0023"
"714","0",3.46534653465347,8.91089108910891,0.099009900990099,"SATFLB0023-58712","Shrub","SATFLB0023"
"715","0",8.52329038652131,15.3617443012884,0.89197224975223,"SATFLB0024-53555","Grass","SATFLB0024"
"716","0",4.95049504950495,14.7524752475248,0,"SATFLB0024-58713","Grass","SATFLB0024"
"717","0",1.48514851485149,14.0594059405941,15.3465346534653,"SATFLB0025-53556","Tree","SATFLB0025"
"718","0",0.77007700770077,12.8712871287129,16.8316831683168,"SATFLB0025-58714","Tree","SATFLB0025"
"719","2.27722772277228",10.4950495049505,10.6930693069307,56.5346534653465,"SATFLB0026-57001","Tree","SATFLB0026"
"720","2.87128712871287",13.6633663366337,4.65346534653465,66.7326732673267,"SATFLB0026-58678","Tree","SATFLB0026"
"721","3.26732673267327",2.47524752475248,12.970297029703,58.7128712871287,"SATFLB0027-56975","Tree","SATFLB0027"
"722","3.86138613861386",11.6831683168317,4.25742574257426,56.2376237623762,"SATFLB0027-58669","Tree","SATFLB0027"
"723","0",31.980198019802,19.6039603960396,6.83168316831683,"SATFLB0028-56995","Tree","SATFLB0028"
"724","0.297029702970297",35.9405940594059,11.4851485148515,12.8712871287129,"SATFLB0028-58668","Grass","SATFLB0028"
"725","0",8.62239841427156,17.8394449950446,60.6541129831516,"SATKAN0001-53688","Grass","SATKAN0001"
"726","2.27722772277228",24.950495049505,11.6831683168317,52.7722772277228,"SATKAN0001-58695","Tree","SATKAN0001"
"727","0",3.56435643564356,12.3762376237624,66.8316831683168,"SATKAN0002-53689","Tree","SATKAN0002"
"728","0",20.8910891089109,16.7326732673267,52.2772277227723,"SATKAN0002-58679","Tree","SATKAN0002"
"729","0.594059405940594",1.58415841584158,22.3762376237624,49.8019801980198,"SATKAN0003-56996","Tree","SATKAN0003"
"730","1.38613861386139",7.82178217821782,20.0990099009901,55.8415841584158,"SATKAN0003-58701","Grass","SATKAN0003"
"731","0.099009900990099",20.8910891089109,12.3762376237624,27.4257425742574,"SATKAN0004-56928","Tree","SATKAN0004"
"732","0.396432111000991",35.8771060455897,11.99207135778,24.9752229930624,"SATKAN0004-58696","Grass","SATKAN0004"
"733","0",30.990099009901,3.46534653465347,0,"SATSTP0001-53557","Grass","SATSTP0001"
"734","0",7.92079207920792,2.17821782178218,0,"SATSTP0001-58652","Grass","SATSTP0001"
"735","0",8.21782178217822,14.9504950495049,0.693069306930693,"SATSTP0002-53558","Grass","SATSTP0002"
"736","0",4.15841584158416,9.20792079207921,6.33663366336634,"SATSTP0002-58646","Shrub","SATSTP0002"
"737","0",15.049504950495,2.27722772277228,0,"SATSTP0003-53511","Shrub","SATSTP0003"
"738","0",11.980198019802,2.57425742574257,0.099009900990099,"SATSTP0003-58638","Shrub","SATSTP0003"
"739","0",20,16.4356435643564,0,"SATSTP0004-53512","Grass","SATSTP0004"
"740","0",1.78217821782178,18.9108910891089,2.57425742574257,"SATSTP0004-58642","Tree","SATSTP0004"
"741","0",15.6435643564356,6.23762376237624,0,"SATSTP0005-53513","Shrub","SATSTP0005"
"742","0",10.3960396039604,14.7524752475248,0,"SATSTP0005-58639","Shrub","SATSTP0005"
"743","0.198019801980198",8.51485148514852,9.10891089108911,6.23762376237624,"SATSTP0006-53514","Shrub","SATSTP0006"
"744","4.25742574257426",1.18811881188119,10.7920792079208,8.51485148514852,"SATSTP0006-58640","Tree","SATSTP0006"
"745","0",7.22772277227723,0,5.34653465346535,"SATSTP0007-53515","Grass","SATSTP0007"
"746","0",9.30693069306931,0,10.3960396039604,"SATSTP0007-58637","Grass","SATSTP0007"
"747","0",16.9306930693069,2.27722772277228,0,"SATSTP0008-53516","Shrub","SATSTP0008"
"748","0",2.97029702970297,8.01980198019802,0,"SATSTP0008-58643","Shrub","SATSTP0008"
"749","1.08910891089109",44.4554455445545,26.3366336633663,0,"TCABEL0001-58801","Grass","TCABEL0001"
"750","2.97029702970297",24.4554455445545,39.6039603960396,0,"TCABEL0002-58799","Shrub","TCABEL0002"
"751","1.38613861386139",50,26.4356435643564,0,"TCABEL0003-58803","Grass","TCABEL0003"
"752","1.08910891089109",5.54455445544555,56.4356435643564,25.3465346534653,"TCATCH0001-58823","Shrub","TCATCH0001"
"753","3.56435643564356",38.5148514851485,25.7425742574257,0,"TCATCH0002-58805","Grass","TCATCH0002"
"754","0.396039603960396",46.5346534653465,44.6534653465347,0,"TCATCH0003-58825","Grass","TCATCH0003"
"755","5.14851485148515",7.32673267326733,4.55445544554455,31.8811881188119,"TCATCH0004-58806","Grass","TCATCH0004"
"756","1.68316831683168",31.3861386138614,0,0,"TCATCH0005-58824","Grass","TCATCH0005"
"757","0.792079207920792",44.7524752475248,26.4356435643564,0,"TCATCH0006-58807","Grass","TCATCH0006"
"758","2.27722772277228",5.84158415841584,63.8613861386139,0,"TCATCH0007-58809","Shrub","TCATCH0007"
"759","0.099009900990099",63.0693069306931,32.7722772277228,0,"TCATCH0008-58821","Grass","TCATCH0008"
"760","1.28712871287129",29.5049504950495,0,0,"TCATCH0009-58811","Grass","TCATCH0009"
"761","25.6435643564356",65.8415841584158,7.22772277227723,0,"TCATCH0010-58826","Shrub","TCATCH0010"
"762","0",3.36633663366337,1.18811881188119,29.2079207920792,"TCATCH0011-58827","Grass","TCATCH0011"
"763","4.75247524752475",85.9405940594059,0,0,"TCATCH0012-58822","Grass","TCATCH0012"
"764","0",30.1980198019802,7.02970297029703,48.7128712871287,"TCATNM0001-58742","Shrub","TCATNM0001"
"765","4.35643564356436",47.7227722772277,0.495049504950495,23.3663366336634,"TCATNM0002-58782","Grass","TCATNM0002"
"766","4.25742574257426",33.0693069306931,11.0891089108911,24.950495049505,"TCATNM0003-58775","Grass","TCATNM0003"
"767","1.88118811881188",30.5940594059406,8.01980198019802,27.2277227722772,"TCATNM0004-58785","Shrub","TCATNM0004"
"768","2.57425742574257",53.4653465346535,0.495049504950495,3.66336633663366,"TCATNM0005-58792","Grass","TCATNM0005"
"769","0.99009900990099",75.1485148514851,0.099009900990099,1.78217821782178,"TCATNM0006-58800","Grass","TCATNM0006"
"770","0",58.5148514851485,30.2970297029703,0,"VCAAUA0001-58565","Grass","VCAAUA0001"
"771","0",71.4851485148515,15.5445544554455,0,"VCAAUA0002-58635","Grass","VCAAUA0002"
"772","22.3762376237624",50.1980198019802,20.2970297029703,0,"VCAAUA0003-58567","Grass","VCAAUA0003"
"773","0",25.2475247524752,49.7029702970297,14.7524752475248,"VCAAUA0004-58612","Shrub","VCAAUA0004"
"774","0",72.2772277227723,16.3366336633663,0,"VCAAUA0005-58570","Grass","VCAAUA0005"
"775","0.099009900990099",85.5445544554455,6.63366336633663,0,"VCAAUA0006-58568","Grass","VCAAUA0006"
"776","0",78.9108910891089,1.98019801980198,0,"VCAAUA0007-58543","Grass","VCAAUA0007"
"777","0.099009900990099",7.62376237623762,46.2376237623762,40.4950495049505,"VCAAUA0008-58544","Grass","VCAAUA0008"
"778","0",20.1980198019802,66.2376237623762,8.91089108910891,"VCAAUA0009-58569","Tree","VCAAUA0009"
"779","0.12453300124533",86.3013698630137,8.09464508094645,0,"VCAAUA0010-58546","Grass","VCAAUA0010"
"780","0",98.1188118811881,0,0,"VCAAUA0011-58540","Grass","VCAAUA0011"
"781","0.792079207920792",94.1584158415842,0.792079207920792,0,"VCAAUA0012-58613","Grass","VCAAUA0012"
"782","0.297029702970297",94.2574257425743,2.37623762376238,0,"VCAAUA0013-58541","Grass","VCAAUA0013"
"783","0",79.9009900990099,13.2673267326733,0,"VCAAUA0014-58571","Grass","VCAAUA0014"
"784","0.198019801980198",70.3960396039604,22.8712871287129,1.18811881188119,"VCAAUA0015-58539","Grass","VCAAUA0015"
"785","0",1.18811881188119,20.990099009901,0,"VCAMDD0001-57011","Shrub","VCAMDD0001"
"786","0",7.62376237623762,13.2673267326733,9.5049504950495,"VCAMDD0002-56990","Tree","VCAMDD0002"
"787","0",0.792079207920792,11.8811881188119,16.2376237623762,"VCAMDD0003-57012","Tree","VCAMDD0003"
"788","0",14.4554455445545,33.1683168316832,0,"WAAAVW0001-58517","Shrub","WAAAVW0001"
"789","0",7.42574257425743,36.8316831683168,0,"WAAAVW0002-58518","Grass","WAAAVW0002"
"790","0",2.27722772277228,3.76237623762376,32.6732673267327,"WAAAVW0003-58519","Tree","WAAAVW0003"
"791","0",2.47524752475248,3.56435643564356,33.1683168316832,"WAAAVW0004-58520","Tree","WAAAVW0004"
